Client,SKU,Nama Produk,MODEL,WARNA,SIZE,Kategori,HPP Bahan,Upah Cutting,Upah Jahit,Upah Lubang-Kancing,Upah Buang Benang,Upah QC,Upah Steam,Upah Packing,oprasional Rumah,Oprasional Listrik,Oprasional Sehari-hari,Uang makan,Variasi,Karet,Tali,Stoper,Mata itik,Sleting Topi,Sleting Saku,Sleting Badan,Kain Keras,Kain saku,Kancing,Puring,Benang,Harga Jual
Elyasr Kids,ely65,Zubair Black x Grey - XXL,Zubair,Black x Grey,XXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,0,500,,1000,39659
Elyasr Kids,ely66,Zubair Black x Grey - XXXL,Zubair,Black x Grey,XXXL,Koko ,14800,1500,11000,600,350,250,400,150,1000,1000,1000,1500,2300,0,0,0,0,0,0,0,500,0,500,,1000,39659
Elyasr Kids,ely487,Zuno Black Panjang - S,Zuno Panjang,Black,S,Chinos,21375,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,60207
Elyasr Kids,ely488,Zuno Black Panjang - M,Zuno Panjang,Black,M,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61883
Elyasr Kids,ely489,Zuno Black Panjang - L,Zuno Panjang,Black,L,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65236
Elyasr Kids,ely490,Zuno Black Panjang - XL,Zuno Panjang,Black,XL,Chinos,25650,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,68589
Elyasr Kids,ely491,Zuno Black Panjang - XXL,Zuno Panjang,Black,XXL,Chinos,28500,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,71942
Elyasr Kids,ely492,Zuno Black Panjang - XXXL,Zuno Panjang,Black,XXXL,Chinos,31350,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,75296
Elyasr Kids,ely493,Zuno Grey Panjang - S,Zuno Panjang,Grey,S,Chinos,21375,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,60207
Elyasr Kids,ely494,Zuno Grey Panjang - M,Zuno Panjang,Grey,M,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61883
Elyasr Kids,ely495,Zuno Grey Panjang - L,Zuno Panjang,Grey,L,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65236
Elyasr Kids,ely496,Zuno Grey Panjang - XL,Zuno Panjang,Grey,XL,Chinos,25650,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,68589
Elyasr Kids,ely497,Zuno Grey Panjang - XXL,Zuno Panjang,Grey,XXL,Chinos,28500,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,71942
Elyasr Kids,ely498,Zuno Grey Panjang - XXXL,Zuno Panjang,Grey,XXXL,Chinos,31350,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,75296
Elyasr Kids,ely499,Zuno Army Panjang - S,Zuno Panjang,Army,S,Chinos,21375,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,60207
Elyasr Kids,ely500,Zuno Army Panjang - M,Zuno Panjang,Army,M,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61883
Elyasr Kids,ely501,Zuno Army Panjang - L,Zuno Panjang,Army,L,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65236
Elyasr Kids,ely502,Zuno Army Panjang - XL,Zuno Panjang,Army,XL,Chinos,25650,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,68589
Elyasr Kids,ely503,Zuno Army Panjang - XXL,Zuno Panjang,Army,XXL,Chinos,28500,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,71942
Elyasr Kids,ely504,Zuno Army Panjang - XXXL,Zuno Panjang,Army,XXXL,Chinos,31350,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,75296
Elyasr Kids,ely505,Zuno Khaki Panjang - S,Zuno Panjang,Khaki,S,Chinos,21375,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,60207
Elyasr Kids,ely506,Zuno Khaki Panjang - M,Zuno Panjang,Khaki,M,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61883
Elyasr Kids,ely507,Zuno Khaki Panjang - L,Zuno Panjang,Khaki,L,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65236
Elyasr Kids,ely508,Zuno Khaki Panjang - XL,Zuno Panjang,Khaki,XL,Chinos,25650,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,68589
Elyasr Kids,ely509,Zuno Khaki Panjang - XXL,Zuno Panjang,Khaki,XXL,Chinos,28500,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,71942
Elyasr Kids,ely510,Zuno Khaki Panjang - XXXL,Zuno Panjang,Khaki,XXXL,Chinos,31350,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,75296
Elyasr Kids,ely511,Zuno Black Pendek - S,Zuno Pendek,Black,S,Chinos,21375,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,60207
Elyasr Kids,ely512,Zuno Black Pendek - M,Zuno Pendek,Black,M,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61883
Elyasr Kids,ely513,Zuno Black Pendek - L,Zuno Pendek,Black,L,Chinos,22800,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65236
Elyasr Kids,ely514,Zuno Black Pendek - XL,Zuno Pendek,Black,XL,Chinos,25650,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,68589
Elyasr Kids,ely515,Zuno Black Pendek - XXL,Zuno Pendek,Black,XXL,Chinos,28500,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,71942
Elyasr Kids,ely516,Zuno Black Pendek - XXXL,Zuno Pendek,Black,XXXL,Chinos,31350,2000,17000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,75296
Elyasr Kids,ely517,Zuno Grey Pendek - S,Zuno Pendek,Grey,S,Chinos,34200,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely518,Zuno Grey Pendek - M,Zuno Pendek,Grey,M,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely519,Zuno Grey Pendek - L,Zuno Pendek,Grey,L,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,56687
Elyasr Kids,ely520,Zuno Grey Pendek - XL,Zuno Pendek,Grey,XL,Chinos,19950,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,59007
Elyasr Kids,ely521,Zuno Grey Pendek - XXL,Zuno Pendek,Grey,XXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61990
Elyasr Kids,ely522,Zuno Grey Pendek - XXXL,Zuno Pendek,Grey,XXXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65303
Elyasr Kids,ely523,Zuno Army Pendek - S,Zuno Pendek,Army,S,Chinos,34200,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely524,Zuno Army Pendek - M,Zuno Pendek,Army,M,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely525,Zuno Army Pendek - L,Zuno Pendek,Army,L,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,56687
Elyasr Kids,ely526,Zuno Army Pendek - XL,Zuno Pendek,Army,XL,Chinos,19950,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,59007
Elyasr Kids,ely527,Zuno Army Pendek - XXL,Zuno Pendek,Army,XXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61990
Elyasr Kids,ely528,Zuno Army Pendek - XXXL,Zuno Pendek,Army,XXXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65303
Elyasr Kids,ely529,Zuno Khaki Pendek - S,Zuno Pendek,Khaki,S,Chinos,34200,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely530,Zuno Khaki Pendek - M,Zuno Pendek,Khaki,M,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,55030
Elyasr Kids,ely531,Zuno Khaki Pendek - L,Zuno Pendek,Khaki,L,Chinos,18525,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,56687
Elyasr Kids,ely532,Zuno Khaki Pendek - XL,Zuno Pendek,Khaki,XL,Chinos,19950,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,59007
Elyasr Kids,ely533,Zuno Khaki Pendek - XXL,Zuno Pendek,Khaki,XXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,61990
Elyasr Kids,ely534,Zuno Khaki Pendek - XXXL,Zuno Pendek,Khaki,XXXL,Chinos,21945,2000,14000,300,200,250,200,150,1500,1000,1000,1500,0,2000,0,0,0,0,0,0,500,500,800,,1000,65303
